x,y
2.345991849355575,11.729959246777874
1.8843267590967456,9.421633795483729
1.7117901272007203,8.558950636003601
3.232676980469929,16.163384902349645
1.8811351039201276,9.405675519600639
3.138060886477848,15.69030443238924
1.5509221832605853,7.754610916302926
2.4695252472191966,12.347626236095984
1.0419981356744235,5.209990678372117
3.4855303961884427,17.427651980942215
3.56419411536548,17.8209705768274
3.3501303025835165,16.75065151291758
2.3495525404741855,11.747762702370927
2.860413536468649,14.302067682343244
1.3230413640984868,6.615206820492434
3.3185897479139106,16.592948739569554
3.2588325607689925,16.294162803844962
1.9009549893105984,9.504774946552992
3.370116804796531,16.850584023982655
3.6848791097749873,18.424395548874937
1.3028839552720535,6.514419776360267
1.1382525802562626,5.691262901281313
1.326815155429825,6.634075777149126
3.9091462626953826,19.545731313476914
2.1414510425516764,10.707255212758382
1.3713320105843634,6.856660052921817
2.888436224084379,14.442181120421896
2.0733047808680967,10.366523904340482
2.2290106793281885,11.145053396640943
2.9613985782921874,14.806992891460936
2.698458691665744,13.492293458328719
3.0729493353274817,15.36474667663741
2.5882495394405085,12.941247697202542
2.7197365669334426,13.598682834667212
1.9445551929100473,9.722775964550237
2.1663380526256115,10.831690263128058
2.0652334967928017,10.326167483964008
2.807889250629841,14.039446253149206
1.2586738645229105,6.293369322614552
3.2242045885443185,16.12102294272159
1.4316116370203718,7.158058185101859
1.2450932436666842,6.225466218333421
3.104467615310983,15.522338076554917
3.096299791887679,15.481498959438396
1.3992258034944198,6.996129017472099
3.6082075892291083,18.041037946145543
2.116764248784115,10.583821243920575
1.6873395063393861,8.43669753169693
1.9664055727420129,9.832027863710064
1.0835637867643273,5.4178189338216365
2.6969169424896227,13.484584712448113
3.2950926171211155,16.475463085605575
2.9509877877382364,14.754938938691183
1.1751204806057494,5.875602403028747
3.1422237807702813,15.711118903851407
2.4687305331119234,12.343652665559617
2.6435573081463026,13.217786540731513
3.2746830297958334,16.373415148979166
2.965974762484331,14.829873812421654
1.9995847305927226,9.997923652963612
3.1806152346369223,15.903076173184612
1.8379020918137243,9.189510459068622
2.4946333379566683,12.47316668978334
3.31112078068593,16.55560390342965
2.9954876551752565,14.977438275876283
1.0981472163385588,5.490736081692794
3.4036317813325314,17.018158906662656
3.7776840902690036,18.88842045134502
1.5975078752793128,7.987539376396564
3.5686305228101194,17.843152614050595
1.8364309841229183,9.182154920614591
1.873430666589977,9.367153332949885
3.462817048717911,17.314085243589552
1.2673675050146516,6.336837525073258
2.4874899202943026,12.437449601471513
1.7029749220895978,8.51487461044799
2.4385495932212384,12.192747966106193
1.2695015257970717,6.347507628985358
3.171957512986978,15.85978756493489
2.643425901605206,13.21712950802603
3.1854713785255604,15.927356892627802
3.7261853965445773,18.630926982722887
3.913419274532928,19.56709637266464
1.329953421138639,6.649767105693195
2.337312131699327,11.686560658496635
1.5193815500456558,7.596907750228279
3.8549201784461125,19.274600892230563
2.1810767515816907,10.905383757908453
3.397278639902615,16.986393199513074
3.4901790274887263,17.45089513744363
2.190018076901688,10.950090384508439
1.632849066692384,8.16424533346192
2.30288307321491,11.514415366074552
2.8095617778569375,14.047808889284688
2.923702423554772,14.61851211777386
2.3959147548969897,11.979573774484948
3.346825509131468,16.73412754565734
3.5562710666310435,17.78135533315522
3.682399719851894,18.41199859925947
3.288395407229436,16.44197703614718
2.7694815638013415,13.847407819006708
1.0207235509314094,5.103617754657047
3.864393120312902,19.32196560156451
3.7883834708921627,18.941917354460813
1.5074353279180994,7.537176639590497
2.1092459056057677,10.546229528028839
3.2430956146094116,16.21547807304706
3.133606707175408,15.66803353587704
3.554745733994013,17.773728669970065
2.329706898139285,11.648534490696425
2.96963573034313,14.848178651715651
3.7367494051532164,18.68374702576608
2.711709392953532,13.55854696476766
2.7209221442410185,13.604610721205093
3.872347927169407,19.361739635847034
3.7093374148157965,18.54668707407898
3.1315686251028336,15.657843125514168
1.2725989291041486,6.362994645520743
2.320489448557733,11.602447242788665
3.2913479741769587,16.456739870884793
3.759714413107504,18.79857206553752
3.9906763244092716,19.953381622046358
1.3169482853907692,6.584741426953846
2.9249897379837235,14.624948689918618
1.1638995468531723,5.819497734265862
1.9683222196552717,9.841611098276358
3.2971695105487804,16.485847552743902
3.9792310202770427,19.89615510138521
2.5661471415807773,12.830735707903887
3.894564581033304,19.47282290516652
1.817564254743769,9.087821273718845
2.6523615145702957,13.261807572851477
1.9299340994058571,9.649670497029286
2.6870792323084385,13.435396161542192
3.693737892062741,18.468689460313705
1.6540485492343766,8.270242746171883
3.116778023341537,15.583890116707686
2.071261527355307,10.356307636776537
3.814050526612602,19.07025263306301
3.6576275765639386,18.288137882819694
1.3416704052215158,6.708352026107579
3.2305657256778355,16.152828628389177
3.157975526716554,15.789877633582769
3.458837214134968,17.29418607067484
1.5556834754320352,7.778417377160176
2.3697273861237367,11.848636930618683
1.0901809259265112,5.450904629632555
2.225513086071427,11.127565430357135
3.8869898779914953,19.434949389957477
3.723591395431657,18.617956977158286
1.8779092885433863,9.38954644271693
2.978544481552316,14.89272240776158
2.9376823115888553,14.688411557944276
3.427878809585527,17.139394047927635
1.0373315609906903,5.186657804953452
1.7069735736685407,8.534867868342705
1.7062648217778786,8.531324108889393
2.394807651191457,11.974038255957284
1.5032208507330478,7.5161042536652385
2.011028721648669,10.055143608243345
1.0092652734219993,5.046326367109996
2.117600383908523,10.588001919542616
3.0233330416127986,15.116665208063992
2.698825671458455,13.494128357292274
1.7151485169709433,8.575742584854716
1.819580765324959,9.097903826624794
1.2295378131757668,6.147689065878835
2.9168697131004575,14.584348565502287
2.3398953908015856,11.699476954007928
3.1317828942756822,15.658914471378411
3.62659151759912,18.132957587995598
1.512482092514753,7.562410462573766
2.7720151563778432,13.860075781889217
2.5802059573224367,12.901029786612185
2.0915038179466903,10.457519089733452
1.5079659588792285,7.539829794396143
1.427496187817737,7.137480939088685
1.7882620149410307,8.941310074705154
1.877978821472325,9.389894107361625
1.679221138146664,8.39610569073332
3.1015999935379406,15.507999967689702
1.1665889271149852,5.8329446355749255
1.4495241780025157,7.247620890012579
3.2300362606345776,16.15018130317289
2.395837475030599,11.979187375152996
3.017028558622388,15.085142793111942
3.9651257241018136,19.825628620509068
1.5887970075182187,7.943985037591093
3.855542175735502,19.27771087867751
2.8260927272856753,14.130463636428377
1.3705534579933376,6.852767289966688
3.7110105982935098,18.555052991467548
1.005795196404716,5.02897598202358
1.976233216037285,9.881166080186425
3.903348243149993,19.516741215749963
1.6703997232557986,8.351998616278992
2.384224143145522,11.921120715727609
2.1896405103117504,10.948202551558753
1.2215216568448717,6.107608284224359
3.60825264271833,18.041263213591648
3.653836530921072,18.26918265460536
2.3248938085790716,11.624469042895358
1.6408700601505304,8.204350300752651
3.582373864145594,17.91186932072797
3.9912482809764134,19.956241404882068
2.115647992461453,10.578239962307265
3.916175969691936,19.58087984845968
3.817058454256214,19.08529227128107
1.72291835153364,8.6145917576682
1.3100736552335426,6.550368276167713
3.427866012351908,17.139330061759537
2.8184966315311075,14.092483157655538
1.3853268960695568,6.926634480347785
1.3444335872328643,6.722167936164322
1.6352437491500877,8.17621874575044
1.3682104780459057,6.841052390229528
1.7210570123576234,8.605285061788116
1.9240776927391212,9.620388463695607
2.6759765333662706,13.379882666831353
1.4789335192508206,7.394667596254103
3.728007284247779,18.640036421238896
1.9049467614828637,9.524733807414318
2.762825511370857,13.814127556854285
3.057606274237367,15.288031371186834
2.8015235775881884,14.007617887940942
3.3814798123187506,16.907399061593754
3.1888072304657635,15.944036152328817
1.631233884855185,8.156169424275925
3.1169059861483817,15.584529930741908
1.4473928860792735,7.236964430396368
1.022565411226362,5.11282705613181
3.217601533702662,16.08800766851331
2.1239637918250684,10.619818959125343
2.9336747910776997,14.668373955388498
1.0033254562084448,5.016627281042224
1.4858074769140366,7.429037384570183
1.8828143353157378,9.41407167657869
2.6782879471929837,13.39143973596492
2.136448961090073,10.682244805450365
2.059192687190925,10.295963435954626
2.969708846241272,14.84854423120636
1.1931959065622149,5.965979532811074
3.8035716114251445,19.01785805712572
2.721169970567251,13.605849852836256
1.9936365045426505,9.968182522713253
2.9589555823453977,14.794777911726989
2.1313016405481866,10.656508202740934
3.6615588523703697,18.30779426185185
3.8081484241562684,19.040742120781342
3.651039261389487,18.255196306947433
2.9179422633542815,14.589711316771407
1.5753895176234916,7.876947588117458
3.3136468651764477,16.568234325882237
1.0446868993345242,5.2234344966726205
3.7585993961120687,18.792996980560343
1.28291517158668,6.4145758579334
1.3680868147464262,6.840434073732132
2.535159040926954,12.67579520463477
1.7473864905308023,8.736932452654012
3.6649587122027985,18.32479356101399
1.1078151572740493,5.539075786370247
3.5875984041572324,17.93799202078616
2.5661513719643203,12.830756859821602
3.4151779546356433,17.07588977317822
3.2176687852002215,16.08834392600111
1.6044708149000106,8.022354074500054
1.867103538678107,9.335517693390535
1.6369783692704112,8.184891846352055
1.238431168188001,6.192155840940004
2.6365083370172426,13.182541685086214
1.9004019167544652,9.502009583772326
3.7854835341974606,18.927417670987303
2.701437215039209,13.507186075196046
1.2920781691044099,6.460390845522049
1.6046937419175293,8.023468709587647
3.5592257550092543,17.79612877504627
2.4670170124846287,12.335085062423143
2.9764644867940224,14.882322433970112
1.762726213228585,8.813631066142925
2.5517828597602406,12.758914298801203
3.797280882950384,18.98640441475192
1.7625455822811573,8.812727911405787
1.7300410500728414,8.650205250364207
3.195381250414444,15.97690625207222
2.7479103921128667,13.739551960564334
3.2984333902626335,16.492166951313166
1.1046549033022872,5.523274516511436
3.0089116482347094,15.044558241173547
1.5616990210388393,7.808495105194196
3.8959493818594737,19.47974690929737
1.9871555402941024,9.935777701470512
1.7982486062284808,8.991243031142403
1.9562709085863061,9.781354542931531
1.4408205962507434,7.204102981253717
1.8091234187699101,9.04561709384955
2.780454500164182,13.90227250082091
2.839956463403092,14.199782317015458
1.3017705445552108,6.508852722776054
2.2795153782040543,11.397576891020272
1.7894902217978983,8.947451108989492
1.501635504887177,7.508177524435885
1.5624761601614467,7.812380800807234
1.294898644747103,6.474493223735514
3.3143532130323132,16.571766065161565
2.5389495457137428,12.694747728568714
3.7920704806453394,18.960352403226697
2.3079005201962124,11.539502600981063
2.582725385769229,12.913626928846146
2.5002498200236003,12.501249100118002
3.337235152004573,16.686175760022866
2.8475156209109715,14.237578104554858
3.324723144230498,16.62361572115249
1.554641823676051,7.773209118380255
2.865454545247567,14.327272726237833
1.021503872728034,5.1075193636401695
2.4813317452379855,12.406658726189928
3.4665203106238125,17.332601553119062
3.1691421978213956,15.845710989106978
2.0122852436388303,10.061426218194152
2.7822526503761855,13.911263251880928
3.2020539675904027,16.010269837952013
3.48763376529214,17.4381688264607
1.1322216063860118,5.661108031930059
3.9990330875216196,19.995165437608097
1.9047486298542244,9.523743149271123
3.2485459054503636,16.242729527251818
2.6859626227941487,13.429813113970743
3.4444849976931144,17.222424988465573
3.0076527223544143,15.038263611772072
3.3647519171343707,16.823759585671855
2.3331312871482597,11.665656435741298
3.1090248567717156,15.545124283858577
3.114306210833294,15.57153105416647
3.3319561745155117,16.65978087257756
1.3145611988333517,6.5728059941667585
3.2602308002170615,16.301154001085308
2.290058338990692,11.45029169495346
1.3466376867055785,6.733188433527893
1.3377637158740199,6.6888185793701
3.98426761858582,19.921338092929098
3.5072814418382214,17.536407209191108
2.061578611085958,10.30789305542979
1.3879438525832433,6.939719262916216
2.2241699893700915,11.120849946850457
3.2843691155626105,16.421845577813052
2.4813151092700174,12.406575546350087
2.9482592657933884,14.741296328966943
3.2727120038143296,16.36356001907165
3.1668712042680545,15.834356021340273
2.960915116181188,14.80457558090594
3.073854719402614,15.36927359701307
1.6168857370474048,8.084428685237024
2.2928511439279937,11.464255719639969
2.5478048595363396,12.739024297681699
1.0639545659001675,5.319772829500837
3.5586313690997136,17.79315684549857
1.4652730426455813,7.3263652132279065
2.001442747867189,10.007213739335945
1.7809808664545197,8.904904332272599
2.7025623611519705,13.512811805759853
1.038197217263627,5.1909860863181345
2.072245863894085,10.361229319470425
2.5665401748739076,12.832700874369538
2.3493151554972544,11.746575777486273
2.2483464102415334,11.241732051207666
2.8100743816552987,14.050371908276492
3.7801117263690704,18.900558631845353
2.857135181029806,14.285675905149029
3.970824720998047,19.854123604990235
2.641860189710294,13.20930094855147
3.9987671699281355,19.99383584964068
2.843904521671946,14.219522608359728
1.575403351439708,7.8770167571985406
3.743432189238236,18.71716094619118
1.077258310970158,5.386291554850789
1.4974827761045753,7.487413880522876
1.5613885151654554,7.806942575827277
3.8565842715520127,19.282921357760063
2.9736071435938953,14.868035717969477
2.3207181604974396,11.603590802487197
3.6991817745559077,18.495908872779538
2.0925595710582288,10.462797855291143
2.2991286588729567,11.495643294364783
2.7138766901759563,13.569383450879782
1.5134703232461344,7.567351616230672
2.081456009066691,10.407280045333456
3.5811167455285786,17.90558372764289
2.3132699227609628,11.566349613804814
1.1471417198663265,5.735708599331632
1.8632567477143565,9.316283738571782
2.908733126499028,14.54366563249514
1.6079835365535655,8.039917682767827
